"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","Best Practices: 100%","Lighthouse","Fri Feb 20 18:16:39 UTC 2026","passed","Fri Feb 20 18:16:39 UTC 2026","","Scores","",""
"","1","[FAIL] Reduce unused CSS","Lighthouse","Fri Feb 20 18:16:39 UTC 2026","failed","Fri Feb 20 18:16:39 UTC 2026","","Failed Audits","",""
"","1","SEO: 100%","Lighthouse","Fri Feb 20 18:16:39 UTC 2026","passed","Fri Feb 20 18:16:39 UTC 2026","","Scores","",""
"","1","[FAIL] Largest Contentful Paint element","Lighthouse","Fri Feb 20 18:16:39 UTC 2026","failed","Fri Feb 20 18:16:39 UTC 2026","","Failed Audits","",""
"","1","Security Posture: Clean","Security Dashboard","Fri Feb 20 18:17:07 UTC 2026","passed","Fri Feb 20 18:17:07 UTC 2026","","Overview","",""
"","1","SonarCloud: Not run","Security Dashboard","Fri Feb 20 18:17:07 UTC 2026","broken","Fri Feb 20 18:17:07 UTC 2026","","Tool Status","",""
"","1","[FAIL] Reduce unused JavaScript","Lighthouse","Fri Feb 20 18:16:39 UTC 2026","failed","Fri Feb 20 18:16:39 UTC 2026","","Failed Audits","",""
"","1","Informational Risk: 4","OWASP ZAP","Fri Feb 20 18:15:44 UTC 2026","passed","Fri Feb 20 18:15:44 UTC 2026","","By Risk Level","",""
"","1","[INFORMATIONAL] Modern Web Application","OWASP ZAP","Fri Feb 20 18:15:44 UTC 2026","passed","Fri Feb 20 18:15:44 UTC 2026","","Alerts","",""
"","1","OWASP ZAP: Clean","Security Dashboard","Fri Feb 20 18:17:07 UTC 2026","passed","Fri Feb 20 18:17:07 UTC 2026","","Tool Status","",""
"","1","[FAIL] Eliminate render-blocking resources","Lighthouse","Fri Feb 20 18:16:39 UTC 2026","failed","Fri Feb 20 18:16:39 UTC 2026","","Failed Audits","",""
"","1","Accessibility: 100%","Lighthouse","Fri Feb 20 18:16:39 UTC 2026","passed","Fri Feb 20 18:16:39 UTC 2026","","Scores","",""
"","1","[FAIL] Render blocking requests","Lighthouse","Fri Feb 20 18:16:39 UTC 2026","failed","Fri Feb 20 18:16:39 UTC 2026","","Failed Audits","",""
"","1","[LOW] Cross-Origin-Embedder-Policy Header Missing or Invalid","OWASP ZAP","Fri Feb 20 18:15:44 UTC 2026","passed","Fri Feb 20 18:15:44 UTC 2026","","Alerts","",""
"","1","Lighthouse Audit: All categories passed","Lighthouse","Fri Feb 20 18:16:39 UTC 2026","passed","Fri Feb 20 18:16:39 UTC 2026","","Summary","",""
"","1","Medium Risk: 0","OWASP ZAP","Fri Feb 20 18:15:44 UTC 2026","passed","Fri Feb 20 18:15:44 UTC 2026","","By Risk Level","",""
"","1","[FAIL] Network dependency tree","Lighthouse","Fri Feb 20 18:16:39 UTC 2026","failed","Fri Feb 20 18:16:39 UTC 2026","","Failed Audits","",""
"","1","Performance: 83%","Lighthouse","Fri Feb 20 18:16:39 UTC 2026","passed","Fri Feb 20 18:16:39 UTC 2026","","Scores","",""
"","1","Gitleaks: Not run","Security Dashboard","Fri Feb 20 18:17:07 UTC 2026","broken","Fri Feb 20 18:17:07 UTC 2026","","Tool Status","",""
"","1","DAST Scan: No critical findings","OWASP ZAP","Fri Feb 20 18:15:44 UTC 2026","passed","Fri Feb 20 18:15:44 UTC 2026","","Summary","",""
"","1","[INFORMATIONAL] Storable and Cacheable Content","OWASP ZAP","Fri Feb 20 18:15:44 UTC 2026","passed","Fri Feb 20 18:15:44 UTC 2026","","Alerts","",""
"","1","Low Risk: 3","OWASP ZAP","Fri Feb 20 18:15:44 UTC 2026","passed","Fri Feb 20 18:15:44 UTC 2026","","By Risk Level","",""
"","1","npm audit: Not run","Security Dashboard","Fri Feb 20 18:17:07 UTC 2026","broken","Fri Feb 20 18:17:07 UTC 2026","","Tool Status","",""
"","1","[LOW] Timestamp Disclosure - Unix","OWASP ZAP","Fri Feb 20 18:15:44 UTC 2026","passed","Fri Feb 20 18:15:44 UTC 2026","","Alerts","",""
"","1","[LOW] Permissions Policy Header Not Set","OWASP ZAP","Fri Feb 20 18:15:44 UTC 2026","passed","Fri Feb 20 18:15:44 UTC 2026","","Alerts","",""
"","1","[INFORMATIONAL] Information Disclosure - Suspicious Comments","OWASP ZAP","Fri Feb 20 18:15:44 UTC 2026","passed","Fri Feb 20 18:15:44 UTC 2026","","Alerts","",""
"","1","High Risk: 0","OWASP ZAP","Fri Feb 20 18:15:44 UTC 2026","passed","Fri Feb 20 18:15:44 UTC 2026","","By Risk Level","",""
"","1","CodeQL: Not run","Security Dashboard","Fri Feb 20 18:17:07 UTC 2026","broken","Fri Feb 20 18:17:07 UTC 2026","","Tool Status","",""
